Id,Title,Description,VideoUrl,DesiredStartDate,Compensation,AddressId,CreatedAt,UpdatedAt,RequiredLanguage,Language
66194CAE-E1DA-4C1E-890C-0BCA38EC87DD,api development for a collaborative authoring suite,collaborative authoring of text documents is often embedded in other activities therefore bv cooperates with other suppliers to integrate each product service with the other this integration is performed by an web api formerly by the soap protocol the trend is to move to the rest and roa architecture we are looking for a student that will assist us in analysing the options available security is an important aspect discussions with external parties can be part of that process together with colleagues the student will make a design for the most interesting solution thereafter the student will implement test and document the chosen solution the documentation towards external parties is an important aspect of the assignment but the implementation part will be likely the student's main activity,,2/1/2018 0:00,250,F4D29FA6-5600-4A84-8457-10097D61C9D8,11/24/2017 14:07,5/14/2024 9:29,3,English
DD331B25-4A48-4A51-86D4-57D19264B83F,python   cpppp backend developer (3f567b1af179b61f0a782c27ce98c927nl),python   cpppp backend developer over the last three years at nl we've built state of the art speech analysis and recognition software together with the university of ( ) the python and cpppp code that performs speech processing uses deep neural networks and all kinds of new applied research to process audio we can recognise audio but what's more interesting is that we analyse audio and provide feedback on how well it's spoken compared to a native speaker down to the individual characters in a sentence our software development department is located on   we strive to optimize performance make it production ready and make sure it scales by writing automated tests we guarantee the performance and quality stays above the set standard the user facing platform is mainly built on python web technology using a rest and websocket api we provide javascript sdks for 3rd party developers to use therefore a bit of webknowledge you might have would be a big plus so you can leave your mark on every part of the system behind this web backend is a much bigger engine consisting of both python and cpppp machinery it receives (streaming) audio and processes it depending on the desired analysis this is where you might have to read up on some research papers to understand everything properly are you looking for an internship or graduation project to sink your teeth in we'll be deploying your improvements right into production to gather feedback along the way we have a bootcamp program for the first month so you'll learn everything you need to get started we apply the latest methodologies scrum daily standups and sprint meetings we're constantly reflecting and refining the process so you're up and running in no time your assignment to get familiar with the codebase we've got some refactoring and small optimisation tasks to start with this will be python and or cpppp code depending on your ability and interests we'll create an internship focussing on either the cpppp backend or more towards the web or both currently the code is run on the google cloud that offers cpu instances we'd like to move our docker containers to another (ie ) cloud that offers gpu instances as this makes our deep neural networks much faster parts of the cpppp code architecture should be restructured and wrapped in a nice python wrapper some parts are standalone unix tools that we'd like to use as libraries the current codebase is optimised to run a big batch of speech audio through the analysis process even though we tend to use oneoff speech audio from students practicing their language skills the latter requires a different kind of optimisation priority,,1/7/2018 0:00,300,3B26B4D1-EE56-4662-B01A-37B7803B7EEC,11/27/2017 15:15,6/9/2024 16:21,1,English
E6E44C32-DA66-47BD-8940-19878A6665F4,python cloud backend developer (50c6aabb241534d45c6ef0ff33261fdfnl),python cloud backend developer we offer a very interesting internship graduation project to improve your backend development skills you already know python or at least several other languages and created some websites you're now ready to take it to the next level under expert guidance of experienced backend developers the project you'll become part of our development team we've got a passion for software development and entrepreneurship the project you'll be working on is nl: a cloud based geodata platform where businesses use our api and sdk to connect their webshop or application with our database of geodata it used to be expensive and complicated to use streets streenumbers and postcodes in applications but that's no longer the case you'll be concentrating on extending our api that currently serves geodata from nl and be to a broader array of countries and define an unified data structure to map all this data on after that expose the data through the api possibly using new api calls for our users to use it's a great feeling knowing your new code will be created today and used (and field tested) tomorrow alongside the new release everything should be tested really well and working on a big scale to help us with that we build infrastructure on the google cloud platform we provide our users everything they need to create their great apps the company more than 800 customers and api calls per day are served from nl but we're doing more than just nl we're a team of about 8 software developers based in  within the creative industry area  the team has a focus on software quality which is reflected in the way we work we perform code review before putting anything in production on top of that all code is tested: with unittests and or endtoend tests when we release we know it works  well most of the time ; ) hard work requires good food therefore we provide free lunch with freshly baked bread of course there's no such thing as a free lunch so you'll be occasionally baking some bread too  don't worry let the machine do the work currently the team is mostly dutch but we're occasionally working with talented international students our product is made for an international audience and therefore we code document and communicate in english what you'll learn we apply the latest methodologies currently: scrum daily standups weekly sprint meetings and constantly refine the process all previous interns that now work here fulltime improved that process to ensure we're spending our time in a useful way  writing high quality code we expect you to play with the latest technology and share your experiences our lastest intern brought git gerrit behave and new guidelines for automated testing into the company because of our intensive code review process you'll not be left lingering alone we'll challenge you during those 5 months ask any previous intern this is the internship where they've learned the most (we promised no harm if they stated otherwise) we're using git and gerrit internally and github for external projects like sdks we expect some familarity with either your skills you're a creative problem solver we think software development is a craft not just theoretical science however you should be able to focus on difficult tasks for a longer time and you are precise enough to follow code style guidelines are you ready for a challenge please swing by the office or find another way to let us know you're interested,,1/7/2018 0:00,300,3B26B4D1-EE56-4662-B01A-37B7803B7EEC,11/27/2017 15:15,6/9/2024 16:21,1,English
2452000F-AAC6-47FD-8489-00124951F366,react frontend developer ( ),react frontend developer we offer a very interesting internship graduation project to improve your frontend development skills you already know javascript and created websites you're now ready to take it to the next level under expert guidance of experienced frontend developers the project you'll become part of our development team we've got a passion for software development and entrepreneurship that means you'll be working on a project that's just been silently launched on the internet it's still very young and it's waiting for you to leave your mark the project you'll be working on is a cloud based platform where individuals and businesses can assemble their own app for free we're taking a radical new approach to creating apps it used to be expensive and complicated not that's no longer the case the open source approach of app development is very uncommon in the app market you'll be concentrating on adding as many features as you can to the platform chat video ecommerce shopping wiki functionality push notifications ibeacons nfc everything you need to create great apps what can you think of the company we're a small team of software developers based in  within the creative industry area  the team has a focus on software quality which is reflected in the way we work we perform code review before putting anything in production on top of that all code is tested (with a 100% coverage ): with unittests and e2e tests when we release we know it works  well most of the time ; ) hard work requires good food therefore we provide free lunch with freshly baked bread of course there's no such thing as a free lunch so you'll be occasionally baking some bread too  don't worry let the machine do the work currently the team is mostly dutch and we're occasionally working with talented international students our product is made for an international audience and therefore we code document and communicate in english when possible what you'll learn we apply the latest methodologies currently scrum daily standups biweekly sprints all previous interns that now work here fulltime improved that process to ensure we're spending our time in a useful way  writing high quality code we expect you to play with the latest technology and share your experiences one of our previous interns brought reactjs material design gulp npm and jasmine into the company it's so good everyone's using it now because of our intensive code review process you'll not be left lingering alone we'll challenge you during those 5 months ask any previous intern this is the internship where they've learned the most (we promised no harm if they stated otherwise) we're using git and gerrit internally and github for external projects like sdks we expect some familarity with either your skills you're a creative problem solver we think software development is a craft not just theoretical science however you should be able to focus on difficult tasks for a longer time and you are precise enough to follow code style guidelines it takes a special breed to appreciate this (and headphones to achieve it) besides improving your javascript expertise we expect you bring something in the area of backend programming or visual skills to the table the thing is you're working closely with backend developers they provide the data for your frontend you're also working closely with a visual developer (if you need help in that department) we would like your skills to be(come) broad and take on one of those other two roles when needed so are you ready to with us please swing by the office or find another way to let us know you're interested,,1/7/2018 0:00,300,3B26B4D1-EE56-4662-B01A-37B7803B7EEC,11/27/2017 15:16,6/9/2024 16:21,1,English
2809EF0A-B0CD-44A6-AC1F-541EC83DAB2F,docker load balancing scaling in the cloud,do these terms speak to your imagination do you like docker technology do you see yourself work for a startup company in a young and dynamic environment and do you want to work with the latest technologies are you a high potential which an average grade of 8+ a bit weird with a bit of humor then you might be the person we are looking for do continue reading is bringing a new device on the market in  this device will scan and upload images to the (azure) cloud in the cloud image processors will use different algorithms to generate new images and information these images and the results need to be displayed in a userfriendly fashion we are aiming to create a googlemaps experience of the image material some customers have their own scripts and wishes depending on what needs to be process ’s cloud need to be able to scale the goal of your graduation project will be to “deal with dynamic workload in the cloud” our devices can be seen on our website:   technologies was founded in by a team of engineers with great love for cell culture we are continuously developing and improving our products to aid the community to the best of our abilities by publishing useful tools on a regular basis we strive to bring transparency into the world of cell monitoring our innovative units combine modern day technology with custom built software to greatly enhance the monitoring of cell culture experiments our products make cell monitoring and counting easier cheaper and more effective scanner:  ,https://www.youtube.com/watch?v=e36-HI1pItA,2/1/2018 0:00,700,80C84CDC-3BF1-4E47-8AA1-34098059A1C0,12/6/2017 15:35,7/12/2022 8:26,3,English
75643465-506D-41A7-8A80-04D7912ED3D6,securing the device to cloud communication,api security management ddos security analytics do these terms speak to your imagination do you see yourself working for a startup company in a young and dynamic environment do you want to work with the latest technologies are you a high potential with an average grade of 7 5+ a bit weird with a bit of humor then you might be the person we are looking for is bringing a new microscope to the market in  this device will scan and upload thousands of images to the (azure) cloud in the cloud image processors will use different algorithms to generate new images and information security is an important subject which needs more attention in  we have ideas how to improve upon it are you the security expert who’s going to advise and help us to get to the next level your intern or graduation project will have a focus on exposing api’s to different channels (read: customer or for internal usage) using api management to expose them and keep track of them is very important to  in this fashion we want to gain more control over our api’s (usage) and more insight into the usage patterns of our api’s by our devices customers in the field our devices can be seen on our website:   technologies was founded in by a team of engineers with great love for cell culture we are continuously developing and improving our products to aid the community to the best of our abilities by publishing useful tools on a regular basis we strive to bring transparency into the world of cell monitoring our innovative units combine modern day technology with custom built software to greatly enhance the monitoring of cell culture experiments our products make cell monitoring and counting easier cheaper and more effective scanner:  ,https://www.youtube.com/watch?v=rkgHfIuWpY8&t=6s,9/1/2018 0:00,400,80C84CDC-3BF1-4E47-8AA1-34098059A1C0,12/6/2017 15:37,7/12/2022 8:26,3,English
A941FF5C-6D1B-4089-8686-5296D9A9E6EB,app for material tracking (5fe6c5f0615b77894f8be4f40e092a89),context technologies is a developer and manufacturer of worldclass electronics it comprises over 1100 employees and is one of the fastest growing companies in europe our organization is mostly based on two groups: development and operations the development department is oriented at developing firstclass electronic mechanic and software solutions the operations department is responsible for production assembly testing and lifecyclemanagement of electronic products and systems in the range of 1 to more than a million pieces per year the software department of technologies is divided in an embedded and application software team the application software team develops applications to support ’s internal processes and also for clients assignment with more than thousand different products being produced at  tracking all moving materials can be a difficult task that is why needs the help of an app developer that can simplify the control of these material movements using the employees phone locations where material has to be traceable are already known in the backend system together with the barcode identifiable materials the task of the student is to come up with a solution in the form of a smartphone application that is capable of (un)linking the location to the material when required deliverables analysis of requirements technical specification design of smartphone application tests to verify the implementation important note: all our graduation assignments are dependent on time please see them as an example of the many great things you can do at technologies if you have the same passion for technology as we do we always have an assignment for you benefits as a student next to the benefits which are true for every r that are listed below some special benefits must be highlighted for students first of all you will be treated as a real r your opinion and ideas will be heard and treated as full next to this you will get the chance to work with colleagues with a very high level of knowledge in their field and get the chance to use our world class lab and production facilities for your graduation assignment your benefits when you are able to prove that you are the perfect fit for our job you will be rewarded in many ways: you will get the chance to develop yourself as a person gain extensive knowledge and develop your career in multiple directions besides that you will – naturally – be offered a market competitive salary and outstanding secondary conditions your salary growth is in line with your own professional development so it can grow fast and you will even get the opportunity to become a shareholder all this at an employer that has achieved an average annual growth of 25% over the last 20 years organization there are only few companies in the world of technology which stand out according to our customers technologies is one of them our company was founded in by technical professionals from the  since then every year technologies has shown a steep growth rate due to a very successful business concept in a young and dynamic organization (average age 28 years) currently the total technologies organization consists of over fte) employees which are highly skilled highly motivated and focused on results,,,1000,2FDA270C-CA50-41D8-AC0A-C7258CF42C0C,12/7/2017 10:30,3/28/2023 9:15,3,English
89DD06C7-5FE4-4CFE-9016-C9710FF9931F,asset management iot cloud solution (5fe6c5f0615b77894f8be4f40e092a89),context technologies is a developer and manufacturer of worldclass electronics it comprises over 1100 employees and is one of the fastest growing companies in europe our organization is mostly based on two groups: development and operations the development department is oriented at developing firstclass electronic mechanic and software solutions the operations department is responsible for production assembly testing and lifecyclemanagement of electronic products and systems in the range of 1 to more than a million pieces per year currently is developing an iot cloud for asset management the assets are divided in two groups mobile assets like forklifts or agriculture equipment and fixed assets link industrial machinery we supply these assets with a gateway that send the data over the mobile network to the iot cloud we are responsible for the complete chain starting from collecting data in the asset transporting it over the mobile network (worldwide) storing the data in the cloud and providing an api for retrieving the data for the cloud we use aws from  assignment setting up the architecture for the iot cloud based on aws specifying the api with the gateways and the private api to our customers implementing this including architecture including security functionality this includes all the communication between gateway and customer api the data is only stored in the iot cloud and not processed all the business logic and presentation functionality is in the customer cloud deliverables prestudy document (literature study) of possible security and solutions implementation of chosen solutions tests to verify the implementation important note: all our graduation assignments are dependent on time please see them as an example of the many great things you can do at technologies if you have the same passion for technology as we do we always have an assignment for you benefits as a student next to the benefits which are true for every r that are listed below some special benefits must be highlighted for students first of all you will be treated as a real r your opinion and ideas will be heard and treated as full next to this you will get the chance to work with colleagues with a very high level of knowledge in their field and get the chance to use our world class lab and production facilities for your graduation assignment your benefits when you are able to prove that you are the perfect fit for our job you will be rewarded in many ways: you will get the chance to develop yourself as a person gain extensive knowledge and develop your career in multiple directions besides that you will – naturally – be offered a market competitive salary and outstanding secondary conditions your salary growth is in line with your own professional development so it can grow fast and you will even get the opportunity to become a shareholder all this at an employer that has achieved an average annual growth of 25% over the last 20 years organization there are only few companies in the world of technology which stand out according to our customers technologies is one of them our company was founded in by technical professionals from the  since then every year technologies has shown a steep growth rate due to a very successful business concept in a young and dynamic organization (average age 28 years) currently the total technologies organization consists of over fte) employees which are highly skilled highly motivated and focused on results,,,1000,2FDA270C-CA50-41D8-AC0A-C7258CF42C0C,12/7/2017 10:32,3/28/2023 9:15,3,English
BB86F248-D3D2-479E-BBD9-5DBB2B3548B7,backend software development (5fe6c5f0615b77894f8be4f40e092a89),context technologies is a developer and manufacturer of worldclass electronics it comprises over 1100 employees and is one of the fastest growing companies in europe our organization is mostly based on two groups: development and operations the development department is oriented at developing firstclass electronic mechanic and software solutions the operations department is responsible for production assembly testing and lifecyclemanagement of electronic products and systems in the range of 1 to more than a million pieces per year information system contains its core logic in multiple backend applications which form an enterprise architecture with various interaction patterns these backend applications support processes in areas such as factory control warehouse automation and planning design and development of electronics factory robotics human resources and so on an additional challenging dimension in the information system is the integration of the provided functionality across international facilities of  assignment the student will investigate the requirements for the backend of a system which supports one of the processes based on the requirements a technical specification is made and discussed with the (internal) customer finally the student will design qualify implement the backend of a system which supports one of the processes currently there are multiple project available such as a planning tools project management application manufacturing execution system deliverables analysis of customer requirements technical specification design of backend application important note: all our graduation assignments are dependent on time please see them as an example of the many great things you can do at technologies if you have the same passion for technology as we do we always have an assignment for you benefits as a student next to the benefits which are true for every r that are listed below some special benefits must be highlighted for students first of all you will be treated as a real r your opinion and ideas will be heard and treated as full next to this you will get the chance to work with colleagues with a very high level of knowledge in their field and get the chance to use our world class lab and production facilities for your graduation assignment your benefits when you are able to prove that you are the perfect fit for our job you will be rewarded in many ways: you will get the chance to develop yourself as a person gain extensive knowledge and develop your career in multiple directions besides that you will – naturally – be offered a market competitive salary and outstanding secondary conditions your salary growth is in line with your own professional development so it can grow fast and you will even get the opportunity to become a shareholder all this at an employer that has achieved an average annual growth of 25% over the last 20 years organization there are only few companies in the world of technology which stand out according to our customers technologies is one of them our company was founded in by technical professionals from the  since then every year technologies has shown a steep growth rate due to a very successful business concept in a young and dynamic organization (average age 28 years) currently the total technologies organization consists of over fte) employees which are highly skilled highly motivated and focused on results,,,1000,2FDA270C-CA50-41D8-AC0A-C7258CF42C0C,12/7/2017 10:34,3/28/2023 9:15,3,English
8E7E00AB-8CFC-4529-ACFB-5864401E57E2,big data for automated guided vehicle (5fe6c5f0615b77894f8be4f40e092a89),context technologies is a developer and manufacturer of worldclass electronics it comprises over 1100 employees and is one of the fastest growing companies in europe our organization is mostly based on two groups: development and operations the development department is oriented at developing firstclass electronic mechanic and software solutions the operations department is responsible for production assembly testing and lifecyclemanagement of electronic products and systems in the range of 1 to more than a million pieces per year recently has developed agvs to support factory logistic automation agvs are vehicles which autonomously transport goods (eg boxes with materials) agvs are used within a production and warehouse environment for logistic purposes (ie goods flow) our first prototypes are already operating in our production facilities currently we are improving these prototypes to marketready products assignment within every warehouse and production environment lots of data can be generated this is especially true for environments with multiple agvs riding around in it combining all this data provides the opportunity to generate useful insights to optimize production and internal logistics you will be responsible to combine and analyze the data (including diagnostics and logs of the agvs) and provide information for the different stakeholders deliverables · prestudy document (literature study) of possible solutions · design of chosen solutions · implementation of chosen solutions · tests to verify the implementation important note: all our graduation assignments are dependent on time please see them as an example of the many great things you can do at technologies if you have the same passion for technology as we do we always have an assignment for you benefits as a student next to the benefits which are true for every r that are listed below some special benefits must be highlighted for students first of all you will be treated as a real r your opinion and ideas will be heard and treated as full next to this you will get the chance to work with colleagues with a very high level of knowledge in their field and get the chance to use our world class lab and production facilities for your graduation assignment your benefits when you are able to prove that you are the perfect fit for our job you will be rewarded in many ways: you will get the chance to develop yourself as a person gain extensive knowledge and develop your career in multiple directions besides that you will – naturally – be offered a market competitive salary and outstanding secondary conditions your salary growth is in line with your own professional development so it can grow fast and you will even get the opportunity to become a shareholder all this at an employer that has achieved an average annual growth of 25% over the last 20 years organization there are only few companies in the world of technology which stand out according to our customers technologies is one of them our company was founded in by technical professionals from the  since then every year technologies has shown a steep growth rate due to a very successful business concept in a young and dynamic organization (average age 28 years) currently the total technologies organization consists of over fte) employees which are highly skilled highly motivated and focused on results,,,1000,2FDA270C-CA50-41D8-AC0A-C7258CF42C0C,12/7/2017 10:36,3/28/2023 9:15,3,English
